Publisher,Name,Gender,Appearances,Year,Month
Marvel,Muramasa (Earth-616),Male,6.0,1988.0,11
Marvel,Quill (Resistants) (Earth-616),Male,6.0,1988.0,7
Marvel,Roy Fortune (Earth-616),Male,6.0,1988.0,1
Marvel,Zxaxz (Earth-616),Male,6.0,1988.0,1
Marvel,Anton Pretorius (Earth-616),Male,6.0,1989.0,5
Marvel,Billy Bird (Earth-616),Male,6.0,1989.0,11
Marvel,Brian Winslow (Earth-616),Male,6.0,1989.0,6
Marvel,Burt Corrigan (Earth-616),Male,6.0,1989.0,9
Marvel,Conscience (Earth-616),Male,6.0,1989.0,5
Marvel,Dykon (Earth-616),Male,6.0,1989.0,9
Marvel,Guns Gummy (Earth-616),Male,6.0,1989.0,11
Marvel,Jaime Ortiz (Earth-616),Male,6.0,1989.0,9
Marvel,Pamela Douglas (Earth-616),Female,6.0,1989.0,3
Marvel,Rask (Earth-616),Male,6.0,1989.0,8
Marvel,Rooster Cockburn (Earth-616),Male,6.0,1989.0,11
Marvel,Sister Salvation (Earth-616),Female,6.0,1989.0,12
Marvel,Southpaw (Loonies) (Earth-616),Male,6.0,1989.0,11
Marvel,Tailgunner (Earth-616),Male,6.0,1989.0,12
Marvel,The Ham (Earth-616),Male,6.0,1989.0,11
Marvel,Tristram Micawber (Earth-616),Male,6.0,1989.0,9
Marvel,Zharkah (Earth-616),Female,6.0,1989.0,8
Marvel,Asylum (Psionex) (Earth-616),Female,6.0,1990.0,10
Marvel,Bob Jones IV (Earth-616),Male,6.0,1990.0,11
Marvel,Elizabeth Rawson (Earth-616),Female,6.0,1990.0,10
Marvel,Geoffrey Sydenham (Earth-616),Male,6.0,1990.0,9
Marvel,Illyich Prokvitch (Earth-616),Male,6.0,1990.0,7
Marvel,Jay Leno (Earth-616),Male,6.0,1990.0,5
Marvel,Luis Gutierrez (Earth-616),Male,6.0,1990.0,3
Marvel,Shanzar (Earth-616),Male,6.0,1990.0,5
Marvel,Skreeal (Earth-616),Male,6.0,1990.0,12
Marvel,Spore (Earth-616),Male,6.0,1990.0,-1
Marvel,Bodb Derg (Earth-616),Male,6.0,1991.0,11
Marvel,Cynthia Glass (Earth-616),Female,6.0,1991.0,9
Marvel,Emelia Witherspoon (Earth-616),Female,6.0,1991.0,11
Marvel,Emily Osborn (Earth-616),Female,6.0,1991.0,9
Marvel,Eric Heller (Earth-616),Male,6.0,1991.0,1
Marvel,Erika Benson (Earth-616),Female,6.0,1991.0,8
Marvel,Ernie Mills (Earth-616),Male,6.0,1991.0,12
Marvel,Gilbert Benson (Earth-616),Male,6.0,1991.0,8
Marvel,Hafga (Earth-616),Unknown,6.0,1991.0,-1
Marvel,Heml (Earth-616),Unknown,6.0,1991.0,-1
Marvel,James Zafar (Earth-616),Male,6.0,1991.0,5
Marvel,Jeremy Mchele (Earth-616),Male,6.0,1991.0,1
Marvel,Jeremy Swimming-Bear (Earth-616),Male,6.0,1991.0,8
Marvel,Kayama Inouye (Earth-616),Male,6.0,1991.0,7
Marvel,Melvin Gooner (Earth-616),Male,6.0,1991.0,3
Marvel,Molokai (Earth-616),Male,6.0,1991.0,4
Marvel,Morgan Kain (Earth-616),Male,6.0,1991.0,6
Marvel,Reno (Earth-616),Male,6.0,1991.0,4
Marvel,Sybyl Dorn (Earth-616),Female,6.0,1991.0,7
Marvel,Vug (Earth-616),Unknown,6.0,1991.0,-1
Marvel,Yen Hsieh (Earth-616),Male,6.0,1991.0,7
Marvel,Yod (Earth-616),Unknown,6.0,1991.0,-1
Marvel,Absalom (Earth-616),Male,6.0,1992.0,5
Marvel,Alaisa Ruatha Pethnan (Earth-616),Female,6.0,1992.0,6
Marvel,Aldo Ferro (Earth-616),Male,6.0,1992.0,10
Marvel,Bacillus (Earth-616),Male,6.0,1992.0,10
Marvel,Birdy (Earth-616),Female,6.0,1992.0,3
Marvel,Boris Meacham (Earth-616),Male,6.0,1992.0,10
Marvel,Charles Shaddock (Earth-616),Male,6.0,1992.0,11
Marvel,Deathunt 9000 (Earth-616),Male,6.0,1992.0,10
Marvel,Fang (Lilin) (Earth-616),Male,6.0,1992.0,9
Marvel,Giscard Epurer (Earth-616),Male,6.0,1992.0,5
Marvel,Gorn (Demon) (Earth-616),Male,6.0,1992.0,4
Marvel,Grigori Andreivitch (Earth-616),Male,6.0,1992.0,11
Marvel,Hag (Earth-616),Female,6.0,1992.0,3
Marvel,Hashi Noto (Earth-616),Male,6.0,1992.0,5
Marvel,Jacob Weisenthal (Earth-616),Male,6.0,1992.0,9
Marvel,James Howlett (Doppelganger) (Earth-616),Male,6.0,1992.0,6
Marvel,Kiyoshi Kurata (Earth-616),Male,6.0,1992.0,6
Marvel,Lukas (Earth-616),Unknown,6.0,1992.0,9
Marvel,Melody Taylor (Earth-616),Female,6.0,1992.0,7
Marvel,Michael Suggs (Earth-616),Male,6.0,1992.0,-1
Marvel,Moonshade (Earth-616),Male,6.0,1992.0,8
Marvel,Power Man (Steele) (Earth-616),Male,6.0,1992.0,6
Marvel,Ranulph Haldane (Earth-616),Male,6.0,1992.0,6
Marvel,Reed Richards (Doppelganger) (Earth-616),Male,6.0,1992.0,6
Marvel,Robert Fielder (Earth-616),Male,6.0,1992.0,9
Marvel,Rubanna Quormo (Earth-616),Female,6.0,1992.0,8
Marvel,Skinner (Lilin) (Earth-616),Male,6.0,1992.0,10
Marvel,Steve Caidin (Earth-616),Male,6.0,1992.0,7
Marvel,Sylvie Yaqua (Earth-616),Female,6.0,1992.0,5
Marvel,Todd Flaminirezck (Earth-616),Male,6.0,1992.0,9
Marvel,Tom Preston (Earth-616),Male,6.0,1992.0,7
Marvel,Troh-Maw (Earth-616),Male,6.0,1992.0,6
Marvel,Vesper (Legion of Vengeance) (Earth-616),Female,6.0,1992.0,10
Marvel,William Knox (Earth-616),Male,6.0,1992.0,7
Marvel,Word (Red Skull) (Earth-616),Male,6.0,1992.0,8
Marvel,Yeti (Weapon P.R.I.M.E.) (Earth-616),Male,6.0,1992.0,6
Marvel,Alec Dalton (Earth-616),Male,6.0,1993.0,6
Marvel,Alisher Sham (Earth-616),Male,6.0,1993.0,4
Marvel,Anti-Being (Earth-616),Unknown,6.0,1993.0,5
Marvel,Brell (Earth-616),Male,6.0,1993.0,10
Marvel,Carl Mach (Earth-616),Male,6.0,1993.0,-1
Marvel,Fritz Sablinova (Earth-616),Male,6.0,1993.0,1
Marvel,Geometer (Earth-616),Male,6.0,1993.0,10
Marvel,Insidio (Earth-616),Male,6.0,1993.0,12
Marvel,James Owl (Earth-616),Male,6.0,1993.0,9
Marvel,Kimeiko Ashu (Earth-616),Male,6.0,1993.0,5
Marvel,Leslie Gesneria (Earth-616),Female,6.0,1993.0,-1
Marvel,Nyoirin Henecha (Earth-616),Male,6.0,1993.0,3
Marvel,Ocsh (Earth-616),Male,6.0,1993.0,3
Marvel,Oscuram (Earth-616),Male,6.0,1993.0,6
Marvel,Ramon Hernandez (Earth-616),Male,6.0,1993.0,5
Marvel,Randolph Creed (Earth-616),Male,6.0,1993.0,-1
Marvel,Richard Bloom (Earth-616),Male,6.0,1993.0,10
Marvel,Ronald Parvenue (Earth-616),Male,6.0,1993.0,12
Marvel,Samantha Powell (Earth-616),Female,6.0,1993.0,8
Marvel,Socus (Earth-616),Male,6.0,1993.0,-1
Marvel,Trevor Cole (Earth-616),Male,6.0,1993.0,-1
Marvel,Voyager (Body Magician) (Earth-616),Male,6.0,1993.0,9
Marvel,Zorka (Earth-616),Male,6.0,1993.0,7
Marvel,Albert Destine (Earth-616),Male,6.0,1994.0,10
Marvel,Alex DePaul (Earth-616),Male,6.0,1994.0,-1
Marvel,Andamo (Earth-616),Male,6.0,1994.0,8
Marvel,Aranda Charboneau (Earth-616),Female,6.0,1994.0,3
Marvel,Beatrice McBride (Earth-616),Female,6.0,1994.0,6
Marvel,Dima Alekov Kaganitzky (Earth-616),Male,6.0,1994.0,9
Marvel,Donald Blake (Mystic Spell) (Earth-616),Male,6.0,1994.0,6
Marvel,Gray Garrison (Earth-616),Male,6.0,1994.0,3
Marvel,Grimm (Earth-616),Male,6.0,1994.0,-1
Marvel,Loop (Lash) (Earth-616),Male,6.0,1994.0,8
Marvel,Lord Moses (Earth-616),Male,6.0,1994.0,12
Marvel,Moru (Earth-616),Male,6.0,1994.0,8
Marvel,Paul Alvarez (Earth-616),Male,6.0,1994.0,12
Marvel,Pavel Chenklo (Earth-616),Male,6.0,1994.0,10
Marvel,Right (Soldiers of Misfortune) (Earth-616),Male,6.0,1994.0,12
Marvel,Simbus (Earth-616),Male,6.0,1994.0,3
Marvel,Sneak Thief (Earth-616),Female,6.0,1994.0,8
Marvel,Tommy Ng (Earth-616),Male,6.0,1994.0,8
Marvel,Viktor Aleksandr Vikady (Earth-616),Male,6.0,1994.0,9
Marvel,Warfist (Earth-616),Male,6.0,1994.0,12
Marvel,Wrong (Soldiers of Misfortune) (Earth-616),Unknown,6.0,1994.0,12
Marvel,Xira (Earth-616),Female,6.0,1994.0,-1
Marvel,Cary Armstrong (Earth-616),Male,6.0,1995.0,6
Marvel,Cynas (Earth-616),Female,6.0,1995.0,6
Marvel,Drew Geraci (Earth-616),Male,6.0,1995.0,12
Marvel,Ella (Earth-616),Female,6.0,1995.0,9
Marvel,Freddie Glazer (Earth-616),Male,6.0,1995.0,10
Marvel,Furgar (Earth-616),Male,6.0,1995.0,6
Marvel,Gayle Edgerton (Earth-616),Female,6.0,1995.0,7
Marvel,Neut (Earth-616),Male,6.0,1995.0,10
Marvel,Olivia Lentz (Earth-616),Female,6.0,1995.0,9
Marvel,Orestez Natchios (Earth-616),Male,6.0,1995.0,5
Marvel,Porcal (Earth-616),Male,6.0,1995.0,6
Marvel,Sapphiras (Earth-616),Female,6.0,1995.0,6
Marvel,Targon (Earth-616),Male,6.0,1995.0,6
Marvel,Theodore Slaght (Earth-616),Male,6.0,1995.0,3
Marvel,Carlie Colon (Earth-616),Female,6.0,1996.0,-1
Marvel,Charles Darwin (Earth-616),Male,6.0,1996.0,6
Marvel,David Breyer (Earth-616),Male,6.0,1996.0,1
Marvel,David Kalen (Earth-616),Male,6.0,1996.0,1
Marvel,Dr. Yao (Earth-616),Male,6.0,1996.0,7
Marvel,Elizabeth Ross (Heroes Reborn) (Earth-616),Female,6.0,1996.0,11
Marvel,Master Man (Heroes Reborn) (Earth-616),Male,6.0,1996.0,9
Marvel,Megaera (Furies) (Earth-616),Female,6.0,1996.0,9
Marvel,Meredith Campbell (Earth-616),Female,6.0,1996.0,4
Marvel,Nicholas Fury (Heroes Reborn) (Earth-616),Male,6.0,1996.0,9
Marvel,Paul Contoni (Earth-616),Male,6.0,1996.0,1
Marvel,Ramirez (Earth-616),Male,6.0,1996.0,1
Marvel,Shannon Fitzpatrick (Earth-616),Female,6.0,1996.0,-1
Marvel,Timothy Dugan (Heroes Reborn) (Earth-616),Male,6.0,1996.0,11
Marvel,Trevor Chase (Earth-616),Male,6.0,1996.0,10
Marvel,Ultron (Heroes Reborn) (Earth-616),Male,6.0,1996.0,11
Marvel,Blackagar Boltagon (Heroes Reborn) (Earth-616),Male,6.0,1997.0,6
Marvel,Chtylok (Earth-616),Male,6.0,1997.0,-1
Marvel,David Cannon (Heroes Reborn) (Earth-616),Male,6.0,1997.0,1
Marvel,Ekatarina Gryaznova (Earth-616),Female,6.0,1997.0,6
Marvel,Ellen Hibbert (Earth-616),Female,6.0,1997.0,11
Marvel,Gorgon (Heroes Reborn) (Earth-616),Male,6.0,1997.0,6
Marvel,M-Nell (Earth-616),Male,6.0,1997.0,1
Marvel,Myra Haddock (Earth-616),Female,6.0,1997.0,11
Marvel,Plasma (Heroes Reborn) (Earth-616),Female,6.0,1997.0,8
Marvel,Pyreus Kril (Heroes Reborn) (Earth-616),Male,6.0,1997.0,7
Marvel,Roddy McLeish (Earth-616),Male,6.0,1997.0,12
Marvel,Spat (Earth-616),Female,6.0,1997.0,9
Marvel,Triton (Heroes Reborn) (Earth-616),Male,6.0,1997.0,6
Marvel,Tyros (Heroes Reborn) (Earth-616),Male,6.0,1997.0,8
Marvel,Arcadia DeVille (Earth-616),Female,6.0,1998.0,11
Marvel,Baal (Gabriel) (Earth-616),Male,6.0,1998.0,11
Marvel,Barone (Earth-616),Male,6.0,1998.0,7
Marvel,Jake Olson (Earth-616),Male,6.0,1998.0,7
Marvel,Krassno Granitsky (Earth-616),Male,6.0,1998.0,10
Marvel,Lily Cromwell (Earth-616),Female,6.0,1998.0,12
Marvel,Neifi (Earth-616),Male,6.0,1998.0,12
Marvel,Odysseus Indigo (Earth-616),Male,6.0,1998.0,10
Marvel,Okoye (Earth-616),Female,6.0,1998.0,11
Marvel,Snipes (Earth-616),Male,6.0,1998.0,-1
Marvel,Thomas Ryan (Earth-616),Male,6.0,1998.0,12
Marvel,Tiamat (Champion) (Earth-616),Male,6.0,1998.0,10
Marvel,Zachary Williams (Earth-616),Male,6.0,1998.0,7
Marvel,Cheryl Lansing (Earth-616),Female,6.0,1999.0,11
Marvel,Enrakt (Earth-616),Male,6.0,1999.0,8
Marvel,Headcase (Mannite) (Earth-616),Male,6.0,1999.0,9
Marvel,Javier Caldrone (Earth-616),Male,6.0,1999.0,1
Marvel,Mechamage (Earth-616),Female,6.0,1999.0,11
Marvel,Paradigm (Earth-616),Male,6.0,1999.0,-1
Marvel,Samantha McGee (Earth-616),Female,6.0,1999.0,10
Marvel,Scab (Starkey) (Earth-616),Male,6.0,1999.0,11
Marvel,Stanley Hardy (Earth-616),Male,6.0,1999.0,1
Marvel,Anarra (Earth-616),Female,6.0,2000.0,-1
Marvel,Benjamin Tibbets (Earth-616),Male,6.0,2000.0,-1
Marvel,Bludgeon (Ransome Sole) (Earth-616),Male,6.0,2000.0,-1
Marvel,Bron (Earth-616),Male,6.0,2000.0,-1
Marvel,Cudgel (Earth-616),Male,6.0,2000.0,-1
Marvel,Divinity (Heroes Reborn) (Earth-616),Male,6.0,2000.0,-1
Marvel,Goroth (Earth-616),Male,6.0,2000.0,-1
Marvel,Jagrfelm (Earth-616),Male,6.0,2000.0,-1
Marvel,Kaos (Heroes Reborn) (Earth-616),Male,6.0,2000.0,-1
Marvel,Kelly Kooliq (Earth-616),Female,6.0,2000.0,-1
Marvel,Manacle (Earth-616),Male,6.0,2000.0,-1
Marvel,Mondo (Earth-616),Male,6.0,2000.0,-1
Marvel,Niles Roman (Earth-616),Male,6.0,2000.0,-1
Marvel,Tristan (Earth-616),Male,6.0,2000.0,-1
Marvel,Tullamore Voge (Earth-616),Male,6.0,2000.0,-1
Marvel,Vanium (Earth-616),Male,6.0,2000.0,-1
Marvel,Bete Noir (Earth-616),Unknown,6.0,2001.0,2
Marvel,Buford Lange (Earth-616),Male,6.0,2001.0,8
Marvel,Elaine Kendrick (Earth-616),Female,6.0,2001.0,9
Marvel,Elizabeth Hudson (Earth-616),Female,6.0,2001.0,11
Marvel,Hector Rendoza (Earth-616),Male,6.0,2001.0,5
Marvel,Lucy Robinson (Earth-616),Female,6.0,2001.0,3
Marvel,Malon Estella Reeves (Earth-616),Female,6.0,2001.0,10
Marvel,Nagala (Earth-616),Female,6.0,2001.0,9
Marvel,Paul Provenzano (Earth-616),Male,6.0,2001.0,5
