Highest temp that day (F),Lowest temp that day (F),Date,Latitude,Longitude,Station name
73,57,311,34.209720000000004,-118.48917,Van Nuys
85,46,1118,34.209720000000004,-118.48917,Van Nuys
87,48,1119,34.209720000000004,-118.48917,Van Nuys
73,55,525,34.209720000000004,-118.48917,Van Nuys
66,43,303,34.209720000000004,-118.48917,Van Nuys
88,61,614,34.209720000000004,-118.48917,Van Nuys
62,43,1126,34.209720000000004,-118.48917,Van Nuys
93,61,906,34.209720000000004,-118.48917,Van Nuys
67,54,422,34.209720000000004,-118.48917,Van Nuys
96,66,823,34.209720000000004,-118.48917,Van Nuys
82,58,416,34.209720000000004,-118.48917,Van Nuys
76,62,709,34.209720000000004,-118.48917,Van Nuys
62,46,1125,34.209720000000004,-118.48917,Van Nuys
64,51,1212,34.209720000000004,-118.48917,Van Nuys
87,62,1025,34.209720000000004,-118.48917,Van Nuys
60,43,1220,34.209720000000004,-118.48917,Van Nuys
85,64,807,34.209720000000004,-118.48917,Van Nuys
80,57,602,34.209720000000004,-118.48917,Van Nuys
72,43,304,34.209720000000004,-118.48917,Van Nuys
66,55,505,34.209720000000004,-118.48917,Van Nuys
62,48,1211,34.209720000000004,-118.48917,Van Nuys
75,50,411,34.209720000000004,-118.48917,Van Nuys
71,39,1218,34.209720000000004,-118.48917,Van Nuys
83,56,1122,34.209720000000004,-118.48917,Van Nuys
83,53,419,34.209720000000004,-118.48917,Van Nuys
103,69,813,34.209720000000004,-118.48917,Van Nuys
79,56,503,34.209720000000004,-118.48917,Van Nuys
81,48,215,34.209720000000004,-118.48917,Van Nuys
95,64,620,34.209720000000004,-118.48917,Van Nuys
79,45,1114,34.209720000000004,-118.48917,Van Nuys
99,71,630,34.209720000000004,-118.48917,Van Nuys
86,66,1030,34.209720000000004,-118.48917,Van Nuys
86,66,901,34.209720000000004,-118.48917,Van Nuys
87,64,715,34.209720000000004,-118.48917,Van Nuys
67,35,1217,34.209720000000004,-118.48917,Van Nuys
82,54,211,34.209720000000004,-118.48917,Van Nuys
83,62,707,34.209720000000004,-118.48917,Van Nuys
83,49,1207,34.209720000000004,-118.48917,Van Nuys
102,63,608,34.209720000000004,-118.48917,Van Nuys
72,50,220,34.209720000000004,-118.48917,Van Nuys
74,52,519,34.209720000000004,-118.48917,Van Nuys
63,52,514,34.209720000000004,-118.48917,Van Nuys
84,56,1027,34.209720000000004,-118.48917,Van Nuys
73,44,225,34.209720000000004,-118.48917,Van Nuys
86,68,914,34.209720000000004,-118.48917,Van Nuys
88,66,726,34.209720000000004,-118.48917,Van Nuys
80,65,1018,34.209720000000004,-118.48917,Van Nuys
84,62,1003,34.209720000000004,-118.48917,Van Nuys
101,71,628,34.209720000000004,-118.48917,Van Nuys
91,66,802,34.209720000000004,-118.48917,Van Nuys
68,50,204,34.21667,-119.08333,Camarillo
70,56,527,34.21667,-119.08333,Camarillo
73,61,611,34.21667,-119.08333,Camarillo
90,57,1122,34.21667,-119.08333,Camarillo
83,42,1112,34.21667,-119.08333,Camarillo
65,47,406,34.21667,-119.08333,Camarillo
72,41,224,34.21667,-119.08333,Camarillo
85,56,1031,34.21667,-119.08333,Camarillo
82,60,803,34.21667,-119.08333,Camarillo
89,67,921,34.21667,-119.08333,Camarillo
73,59,617,34.21667,-119.08333,Camarillo
88,66,829,34.21667,-119.08333,Camarillo
71,57,530,34.21667,-119.08333,Camarillo
80,65,822,34.21667,-119.08333,Camarillo
80,50,428,34.21667,-119.08333,Camarillo
61,40,1220,34.21667,-119.08333,Camarillo
69,61,612,34.21667,-119.08333,Camarillo
79,49,404,34.21667,-119.08333,Camarillo
75,57,621,34.21667,-119.08333,Camarillo
68,42,1127,34.21667,-119.08333,Camarillo
67,45,119,34.21667,-119.08333,Camarillo
84,58,813,34.21667,-119.08333,Camarillo
86,55,212,34.21667,-119.08333,Camarillo
67,49,1211,34.21667,-119.08333,Camarillo
79,58,712,34.21667,-119.08333,Camarillo
84,52,325,34.21667,-119.08333,Camarillo
80,72,1015,34.21667,-119.08333,Camarillo
70,40,1130,34.21667,-119.08333,Camarillo
70,53,1222,34.21667,-119.08333,Camarillo
69,47,1210,34.21667,-119.08333,Camarillo
78,50,1206,34.21667,-119.08333,Camarillo
81,44,1202,34.21667,-119.08333,Camarillo
78,50,1123,34.21667,-119.08333,Camarillo
72,50,328,34.21667,-119.08333,Camarillo
68,47,1124,34.21667,-119.08333,Camarillo
82,44,105,34.21667,-119.08333,Camarillo
76,44,1111,34.21667,-119.08333,Camarillo
80,67,1017,34.21667,-119.08333,Camarillo
81,61,628,34.21667,-119.08333,Camarillo
82,61,824,34.21667,-119.08333,Camarillo
65,39,1126,34.21667,-119.08333,Camarillo
85,44,306,34.21667,-119.08333,Camarillo
86,67,826,34.21667,-119.08333,Camarillo
73,48,418,34.21667,-119.08333,Camarillo
70,56,531,34.21667,-119.08333,Camarillo
79,64,726,34.21667,-119.08333,Camarillo
70,55,520,34.21667,-119.08333,Camarillo
75,47,1118,34.21667,-119.08333,Camarillo
75,44,202,34.21667,-119.08333,Camarillo
92,59,314,34.21667,-119.08333,Camarillo
68,45,1223,34.21667,-119.08333,Camarillo
70,57,603,34.21667,-119.08333,Camarillo
68,45,309,34.21667,-119.08333,Camarillo
68,50,425,34.21667,-119.08333,Camarillo
87,61,930,34.21667,-119.08333,Camarillo
82,63,1028,34.21667,-119.08333,Camarillo
69,59,1004,34.21667,-119.08333,Camarillo
75,51,128,34.21667,-119.08333,Camarillo
81,58,718,34.21667,-119.08333,Camarillo
